product_name,product_price,product_rating,log_product_price,value_score,cluster,mean,std,z_score
"Itopor® Lunch Box,Natural Wheat Fiber Materials,Ideal Bento Box for Kids and Adults,Leak Proof Kids Lunch Box,BPA-Free,Mom's Choice,Healthy Food-Safe Bento Lunch Boxes for Family(Pink)",11.99,4.6,2.5641798306825083,1.2906195025291811,0,36.32676624346527,102.90863613836294,-0.2364890562804073
"Fibevon Fairy Lights Battery Operated, 12-Pack 7.2ft w/20 LED Mini Lights Waterproof String Lights for Mason Jar/Centerpiece Table/Bedroom/Wedding/Valentines/Christmas/Outdoors/Indoor Decoration",7.99,4.5,2.196112848483529,1.4079602984403792,0,36.32676624346527,102.90863613836294,-0.27535848600078483
"Teivio 5 Gallon 100 Counts Strong Trash Bags Garbage Bags, Bathroom Trash Can Bin Liners, Small Plastic Bags for Home Office Kitchen Kitchen, Clear",8.49,4.6,2.2502386126218363,1.4152807065107644,0,36.32676624346527,102.90863613836294,-0.27049980728573764
"Electric Can Opener, One-Touch Can Opener Electric Smooth Edge for Almost Size Can, Electric Can Openers for Kitchen Best Choice for Cooks, Housewives, Elderly and Arthritis Sufferers",25.99,4.8,3.2954664270299134,1.1174572264830724,1,36.32676624346527,102.90863613836294,-0.10044605225908604
"AIDEA Heavy Duty Scrub Sponge-50 Count, Cleaning Sponge, Kitchen Dish Sponge, Effortless Cleaning Eco Scrub Pads for Dishes,Pots,Pans All at Once",10.79,4.4,2.4672517145492794,1.2690166051506222,0,36.32676624346527,102.90863613836294,-0.2481498851965206
"ACKO Folding Step Stool 9 Inch Step Stool 300 lb Capacity Plastic Foldable Step Stools for Kids and Adults, Folding Stool Suitable for Kitchen, Stepping Stool with Handle White Small Step Stool 1PC",9.99,4.4,2.39698576841553,1.295265950452395,0,36.32676624346527,102.90863613836294,-0.25592377114059606
"Bonsenkitchen Vacuum Sealer Rolls Bags, 6 Pack 11"" x 20' 3 Rolls +8"" x 20' 3 Rolls Storage Bags, BPA Free, Durable Commercial Customized Size Food Bags for Food Storage and Sous Vide Cooking",19.99,4.9,3.0440461338325417,1.2116577897088112,0,36.32676624346527,102.90863613836294,-0.1587501968396523
Hydro Flask All Around Travel Tumbler,39.95,5.0,3.7123518102990785,1.061041323161028,1,36.32676624346527,102.90863613836294,0.035208257465031534
AKTECKE Corner Shower Caddy Bathroom Organizer Adhesive Shower Rack Bathtub Shelves - 3Pack No Drilling Shower Shelf For Inside Shower - Rustproof Bath Tub Organizer,29.99,4.7,3.433664571799657,1.0600711722520397,1,36.32676624346527,102.90863613836294,-0.06157662253870852
"Plastic Juice Bottles with Caps 12 pcs, 12oz Reusable Juice Containers with Tamper Proof Lids Black, Clear Juice Bottles for Juicing, Milk, Smoothie, Drinking, and Other Beverages",12.98,4.4,2.637627736805664,1.2095795167495076,1,36.32676624346527,102.90863613836294,-0.2268688724246139
"THERMOS FUNTAINER 12 Ounce Stainless Steel Vacuum Insulated Kids Straw Bottle,Teenage Mutant Ninja Turtles",13.59,5.0,2.6803363625346943,1.3585714748519444,0,36.32676624346527,102.90863613836294,-0.22094128439225633
"Milk Bottle with Airtight Lid, 100% Airtight Heavy Duty Screw Lid. 2 Pack 32 Oz Reusable Glass Bottles with 3 Lids! Jug Pitcher, Buttermilk, Water, Juice Bottles w Cap, Syrup, Honey",14.99,4.9,2.771963526845863,1.2990581603256932,0,36.32676624346527,102.90863613836294,-0.20733698399012418
Skywin Silicone Can Sleeve - 5 Pack Mix Color Can Cover can Hides Can by Disguising it as a Can of Soda,11.99,4.2,2.5641798306825083,1.1783917197005567,1,36.32676624346527,102.90863613836294,-0.2364890562804073
"Crevice Cleaning Brush, Hard-Bristled Crevice Cleaning Brush,Crevice Gap Cleaning Brush Tool,Dead Corners Multifunctional Brushes Window and Door Gap Cleaning Window Groove Cleaning Brush（3pcs）",9.98,4.2,2.3960754360813845,1.2367216450427958,0,36.32676624346527,102.90863613836294,-0.256020944714897
"Pharmedoc Pregnancy Pillows, U-Shape Full Body Pillow – Cooling Cover Grey – Pregnancy Pillows for Sleeping – Body Pillows for Adults, Maternity Pillow and Pregnancy Must Haves",34.95,4.3,3.5821290841670557,0.9384283858039015,1,36.32676624346527,102.90863613836294,-0.01337852968544036
"Homradise Electric Milk Frother Handheld, Coffee Frother Battery Operated Foam Maker Frother for Coffee, Frappe, Latte, Matcha, Protein Powder-Black",3.99,4.5,1.6074359097634274,1.725833407122281,0,36.32676624346527,102.90863613836294,-0.3142279157211623
DIRGEE Lunch Bag for Women Insulated Lunch Bag For Men PU leather Small Lunch Bag for Office Work lunch Bag with Chenille Letters Leakproof Freezable Cooler Bag Reusable Portable Lunch Box (White),19.99,3.9,3.0440461338325417,0.9643806897682374,1,36.32676624346527,102.90863613836294,-0.1587501968396523
"[400 Count] Clear Plastic Forks and Spoons Set Bulk - Heavy Duty Disposable Spoons and Forks Silverware, Plastic Utensils Cutlery Set for Party",24.99,4.8,3.2577118486533987,1.1273660995912893,1,36.32676624346527,102.90863613836294,-0.11016340968918041
"Damp Duster Clean Sponge,Damp Duster for Car and Home,PVA Sponge,Super Absorbent,Soft and Easy to Clean,Duster for Cleaning Blinds,Glass,Baseboards,Vents,Railings,Mirrors",2.99,4.4,1.3837912309017721,1.8457992222479611,0,36.32676624346527,102.90863613836294,-0.3239452731512567
"OGWAI Food Scale Rechargeable, Multifunction Kitchen Scale Digital with Peeling Weight Grams and Oz, Digital Gram Kitchen Scale for Food - Kitchen Small Appliances",7.99,4.5,2.196112848483529,1.4079602984403792,0,36.32676624346527,102.90863613836294,-0.27535848600078483
"MIULEE Pillow Insert 14x22 Inch, Decorative Rectangle Throw Pillow Inserts, Premium Fluffy Pillow Forms Sham Stuffer for Sofa Couch Living Room",13.99,4.5,2.7073833121145063,1.2137941025130807,1,36.32676624346527,102.90863613836294,-0.21705434142021854
"Digital Alarm Clock - LED Clock Large Display for Bedroom, Desk, and Office - Temperature Display, Adjustable Brightness, Voice Control, 12/24H Display - USB and Battery Operated (Rainbow)",9.99,3.9,2.39698576841553,1.1480766379009864,1,36.32676624346527,102.90863613836294,-0.25592377114059606
"Vintage Drinking Glasses, 15 oz Hobnail Drinking Glasses Set of 6, Includes 8 Glass Straws, Ribbed Glassware, Hobnail Glassware, Whiskey Glasses, Cocktail Glasses, Romantic Highball Glasses",39.99,4.7,3.7133281345162463,0.9971722455691887,1,36.32676624346527,102.90863613836294,0.035596951762235304
"Ohtomber 12PCS Liquor Pour Spout - Stainless Steel Pour Spouts for Liquor Bottles, Speed Tapered Liquor Bottle Pourers for Alcohol with Dust Caps, Olive Oil Dispenser Spout, Bar Bartender Accessories",6.99,4.9,2.0781907597781832,1.5918441650942705,0,36.32676624346527,102.90863613836294,-0.2850758434308792
"WDF Partyware 350 Pieces Black and Gold Plastic Plates with Disposable Silverware, Include 50 Dinner Plates 9”, 50 Dessert Plates 6.3”, 50 Gold Rim Black Cups 9 OZ, 50 Pre Rolled Napkins Packed in",57.99,4.8,4.077367938014984,0.9453717080579703,1,36.32676624346527,102.90863613836294,0.2105093855039341
"DAXSMY Wall Clock, Analog Clock Small, 10 Inch Silent Non-Ticking Wall Clocks Battery Operated Decorative for Kitchen, Office, Outdoor, Bedroom, Bathroom, Living Room, School, Classroom(Black)",9.99,4.8,2.39698576841553,1.4130174004935216,0,36.32676624346527,102.90863613836294,-0.25592377114059606
"10 Pack ky Lanterns to Release in Memorial, Chinese Hanging Paper Lanterns for Party Supplies Anniversary Festival Birthday Celebrations",18.99,4.0,2.995232148512309,1.0011933853429436,1,36.32676624346527,102.90863613836294,-0.1684675542697467
"Knee & Leg Pillows Foam Support Pillow for Sleeping for Back Pain,Leg Pillow for Sleeping On Side, Memory Foam Cushion Knee Support Pillows,Pregnancy Pillow Removable and Washable Cover… (1 pack)",13.99,4.4,2.7073833121145063,1.1868209002350123,1,36.32676624346527,102.90863613836294,-0.21705434142021854
"Halloween 3D Bats Decorations, 72PCS 5 Sizes Bats Wall Decor, Realistic PVC Scary Black Bat Stickers for Halloween Decor Halloween Party Supplies Home Indoor Window Door DIY Decoration",6.99,4.7,2.0781907597781832,1.526870933865933,0,36.32676624346527,102.90863613836294,-0.2850758434308792
"5PCS Small Measuring Spoons Set - Cuttte Stainless Steel Tiny Measuring Spoons for Cooking Baking, 1/4 tsp, 1/8 tsp, 1/16 tsp, 1/32 tsp, 1/64 tsp, Teaspoon Mini Measuring Spoons for Powders, Spices",5.0,4.7,1.791759469228055,1.6835261245839312,0,36.32676624346527,102.90863613836294,-0.30441338471676704
"Qhishein 3 Pcs Super Brothers Disposable Tablecloth, Video Games Party Tablecloth for Birthday Party Supplies Decorations (54'' x 108'')",11.99,4.6,2.5641798306825083,1.2906195025291811,0,36.32676624346527,102.90863613836294,-0.2364890562804073
"taynoes Pregnancy Pillows Cooling for Sleeping, Maternity Pillows, Detachable and Adjustable Double-Sided Support for Pregnant Women Back, Belly, Stomach,Hip Pregnancy Must Haves (Grey)",29.99,4.8,3.433664571799657,1.0826258780446363,1,36.32676624346527,102.90863613836294,-0.06157662253870852
"VENVENWEAVS Martini Glasses Set of 2,Hand Blown Crystal Martini Glasses,Cocktail Glasses for Espresso Martini,Cosmopolitan,Manhattan,Gimlet,Home Bar,Cocktail Party,Martini Glassware Gift set",16.99,5.0,2.8898160479624417,1.2854078286347483,0,36.32676624346527,102.90863613836294,-0.18790226912993546
"24 Pack Unique Gold Foil Birthday Cards with Envelopes & Stickers | 4x6 Inches Blank Happy Birthday Cards Assortment in Bulk for Family, Kids, Friends, Work & Office Celebrations.",7.99,5.0,2.196112848483529,1.5644003316004214,0,36.32676624346527,102.90863613836294,-0.27535848600078483
"Chintu Bathroom Toothbrush Holders for Countertop - Electric Toothbrush Organizer 6 Slots Bamboo Tooth Brush Organization for Kids Family, Toothpaste Holder for Bathroom Vanity Organizer Storage White",9.99,3.5,2.39698576841553,1.0303251878598596,1,36.32676624346527,102.90863613836294,-0.25592377114059606
